S000002405	CDS					YDL246C		4	9756	8683	C		1996-07-31	1996-07-31	
S000002406	ORF	Verified	YDL247W	MPH2	alpha-glucoside permease	chromosome 4		4	5985	7814	W		1996-07-31	1996-07-31	Alpha-glucoside permease; transports maltose, maltotriose, alpha-methylglucoside, and turanose; almost identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication
S000002406	CDS					YDL247W		4	5985	7814	W		1996-07-31	1996-07-31	
S000002421	ORF	Verified	YDR014W	RAD61	WPL1	chromosome 4		4	474046	475989	W		2011-02-03	1996-07-31	Subunit of a complex that inhibits sister chromatid cohesion; also negatively regulates chromosome condensation; inhibited by Eco1p-acetylated cohesin subunits Smc3p and Mcd1p; binds Smc3p ATPase head of cohesin; related to the human Wapl protein that controls the association of cohesin with chromatin
S000002421	CDS					YDR014W		4	474046	475989	W		2011-02-03	1996-07-31	
S000002407	ORF	Verified	YDL248W	COS7		chromosome 4	L000004065	4	1802	2953	W		1996-07-31	1996-07-31	Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
S000002407	CDS					YDL248W		4	1802	2953	W		1996-07-31	1996-07-31	
S000002408	ORF	Verified	YDR001C	NTH1	alpha,alpha-trehalase NTH1	chromosome 4	L000001280	4	452475	450220	C		2011-02-03	1996-07-31	Neutral trehalase, degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; phosphorylated and activated by Cdc28p at the G1/S phase transition to coordinately regulate carbohydrate metabolism and the cell cycle; inhibited by Dcs1p; NTH1 has a paralog, NTH2, that arose from the whole genome duplication
S000002408	CDS					YDR001C		4	452475	450220	C		2011-02-03	1996-07-31	
S000002409	ORF	Verified	YDR002W	YRB1	CST20|HTN1|Ran GTPase-binding protein YRB1|SFO1|STP52	chromosome 4	L000001871|L000002134|S000029527	4	453045	453650	W		2011-02-03	1996-07-31	Ran GTPase binding protein; involved in nuclear protein import and RNA export, ubiquitin-mediated protein degradation during the cell cycle; shuttles between the nucleus and cytoplasm; is essential; homolog of human RanBP1
S000002409	CDS					YDR002W		4	453045	453650	W		2011-02-03	1996-07-31	
S000002410	ORF	Verified	YDR003W	RCR2	SSH5	chromosome 4	L000002952|S000029511	4	454122	454754	W		2011-02-03	1996-07-31	PY-motif-containing vacuolar ubiquitin ligase-substrate adaptor; delivered to the vacuole using ubiquitin as a Golgi-to-endosome sorting signal; presumably functions within the endosomal-vacuolar trafficking pathway, affecting events that determine whether plasma membrane proteins are degraded or routed to the plasma membrane; RCR2 has a paralog, RCR1, that arose from the whole genome duplication
S000002410	CDS					YDR003W		4	454122	454754	W		2011-02-03	1996-07-31	
S000002411	ORF	Verified	YDR004W	RAD57	putative DNA-dependent ATPase RAD57	chromosome 4	L000001577	4	455201	456583	W	2.0	2011-02-03	1996-07-31	Protein that stimulates strand exchange; stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; forms heterodimer with Rad55p
S000002411	CDS					YDR004W		4	455201	456583	W		2011-02-03	1996-07-31	
S000002412	ORF	Verified	YDR005C	MAF1	RNA polymerase III-inhibiting protein MAF1	chromosome 4	L000002614	4	458103	456836	C		2011-02-03	1996-07-31	Highly conserved negative regulator of RNA polymerase III; involved in tRNA processing and stability; inhibits tRNA degradation via rapid tRNA decay (RTD) pathway; binds N-terminal domain of Rpc160p subunit of Pol III to prevent closed-complex formation; regulated by phosphorylation mediated by TORC1, protein kinase A, Sch9p, casein kinase 2; localizes to cytoplasm during vegetative growth and translocates to nucleus and nucleolus under stress conditions
S000002412	CDS					YDR005C		4	458017	456836	C		2011-02-03	1996-07-31	
S000002412	CDS					YDR005C		4	458103	458098	C		2011-02-03	1996-07-31	
S000002412	intron					YDR005C		4	458097	458018	C		2011-02-03	1996-07-31	
S000002422	ORF	Dubious	YDR015C			chromosome 4		4	478199	477960	C		2011-02-03	2006-04-13	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene HED1/YDR014W-A
S000002422	CDS					YDR015C		4	478199	477960	C		2011-02-03	2006-04-13	
S000002413	ORF	Verified	YDR006C	SOK1		chromosome 4	L000001983	4	461247	458542	C		2011-02-03	1996-07-31	Protein of unknown function; overexpression suppresses the growth defect of mutants lacking protein kinase A activity; involved in cAMP-mediated signaling; localized to the nucleus; similar to the mouse testis-specific protein PBS13
S000002413	CDS					YDR006C		4	461247	458542	C		2011-02-03	1996-07-31	
S000002414	ORF	Verified	YDR007W	TRP1	phosphoribosylanthranilate isomerase TRP1	chromosome 4	L000002352	4	461842	462516	W	1.0	2011-02-03	2004-02-11	Phosphoribosylanthranilate isomerase; catalyzes the third step in tryptophan biosynthesis; in 2004, the sequence of TRP1 from strain S228C was updated by changing the previously annotated internal STOP (TAA) to serine (TCA); enhances vegetative growth at low and high temperatures when used as an auxotrophic marker in strains such as W303
S000002414	CDS					YDR007W		4	461842	462516	W		2011-02-03	2004-02-11	
S000002415	ORF	Dubious	YDR008C			chromosome 4		4	462602	462252	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps TRP1/YDR007W on opposite strand
S000002415	CDS					YDR008C		4	462602	462252	C		2011-02-03	1996-07-31	
S000002416	ORF	Verified	YDR009W	GAL3	transcriptional regulator GAL3	chromosome 4	L000000660	4	463434	464996	W	1.0	2011-02-03	1996-07-31	Transcriptional regulator; involved in activation of the GAL genes in response to galactose; forms a complex with Gal80p to relieve Gal80p inhibition of Gal4p; binds galactose and ATP but does not have galactokinase activity; GAL3 has a paralog, GAL1, that arose from the whole genome duplication
S000002416	CDS					YDR009W		4	463434	464996	W		2011-02-03	1996-07-31	
S000002417	ORF	Uncharacterized	YDR010C			chromosome 4		4	465383	465051	C		2011-02-03	1996-07-31	Putative protein of unknown function; conserved across S. cerevisiae strains
S000002417	CDS					YDR010C		4	465383	465051	C		2011-02-03	1996-07-31	
S000002418	ORF	Verified	YDR011W	SNQ2	ATP-binding cassette transporter SNQ2	chromosome 4	L000001957	4	465919	470424	W		2011-02-03	1996-07-31	Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter involved in multidrug resistance and resistance to singlet oxygen species
S000002418	CDS					YDR011W		4	465919	470424	W		2011-02-03	1996-07-31	
S000002419	ORF	Verified	YDR012W	RPL4B	60S ribosomal protein uL4 RPL4B|L2B|L4|L4B|rp2|uL4|YL2	chromosome 4	L000001702	4	471853	472941	W		2011-02-03	1996-07-31	Ribosomal 60S subunit protein L4B; homologous to mammalian ribosomal protein L4 and bacterial L4; RPL4B has a paralog, RPL4A, that arose from the whole genome duplication
S000002419	CDS					YDR012W		4	471853	472941	W		2011-02-03	1996-07-31	
S000002420	ORF	Verified	YDR013W	PSF1	CDC101|DNA replication protein PSF1	chromosome 4		4	473157	473783	W		2011-02-03	1996-07-31	Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p); complex is localized to DNA replication origins and implicated in assembly of the DNA replication machinery
S000002420	CDS					YDR013W		4	473157	473783	W		2011-02-03	1996-07-31	
S000002424	ORF	Verified	YDR017C	KCS1	inositol polyphosphate kinase KCS1	chromosome 4	L000000889	4	482267	479115	C		2011-02-03	1996-07-31	Inositol hexakisphosphate (IP6) and inositol heptakisphosphate (IP7) kinase; generation of high energy inositol pyrophosphates by Kcs1p is required for many processes such as vacuolar biogenesis, stress response, RNA polymerase I-mediated rRNA transcription and telomere maintenance; phosphorylated by the AMPK Snf1p, leading to reduced levels of pyrophosphorylated IP7, increased filamentous and invasive growth and increased cell elongation
S000002424	CDS					YDR017C		4	482267	479115	C		2011-02-03	1996-07-31	
S000002425	ORF	Verified	YDR018C	MLG1	putative acyltransferase	chromosome 4		4	483860	482670	C		2011-02-03	1996-07-31	Lysolipid acyltransferase; involved in the synthesis of phosphatidic acid from 1-acyl-2-hydroxy-sn-glycero-3-phosphate using oleoyl-CoA as acyl donor and in phospholipid remodeling, incorporating palmitic acid into the sn-1 position of phosphatidylserine and phosphatidylethanolamine; localizes to ER membranes associated with mitochondria (MAMs); contains three predicted transmembrane domains; similar to C. elegans F55A11.5 and maize 1-acyl-glycerol-3-phosphate acyltransferase
S000002425	CDS					YDR018C		4	483860	482670	C		2011-02-03	1996-07-31	
S000002426	ORF	Verified	YDR019C	GCV1	glycine decarboxylase subunit T|GSD1	chromosome 4	L000002736	4	485365	484163	C		2011-02-03	1996-07-31	T subunit of the mitochondrial glycine decarboxylase complex; glycine decarboxylase is required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm
S000002426	CDS					YDR019C		4	485365	484163	C		2011-02-03	1996-07-31	
S000002427	ORF	Verified	YDR020C	DAS2	putative uridine kinase DAS2|RRT3	chromosome 4		4	486444	485746	C		2011-02-03	1996-07-31	Protein of unknown function; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; weak similarity with uridine kinases and with phosphoribokinases
S000002427	CDS					YDR020C		4	486444	485746	C		2011-02-03	1996-07-31	
S000002428	ORF	Verified	YDR021W	FAL1	ATP-dependent RNA helicase FAL1	chromosome 4	L000003480	4	486804	488003	W		2011-02-03	1996-07-31	Nucleolar protein required for maturation of 18S rRNA; member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases; 18S rRNA biogenesis defect of the null mutant is functionally complemented by human EIF4A3
S000002428	CDS					YDR021W		4	486804	488003	W		2011-02-03	1996-07-31	
S000002429	ORF	Verified	YDR022C	ATG31	CIS1	chromosome 4	L000003475	4	488662	488072	C		2011-02-03	1996-07-31	Autophagy-specific protein required for autophagosome formation; forms a complex with Atg17p and Atg29p that localizes other proteins to the pre-autophagosomal structure; constitutively phosphorylated, and phosphorylation of residue S174 is required for function; high-copy suppressor of CIK1 deletion
S000002429	CDS					YDR022C		4	488662	488072	C		2011-02-03	1996-07-31	
S000002430	ORF	Verified	YDR023W	SES1	serine--tRNA ligase SES1|SerRS	chromosome 4	L000001867	4	489508	490896	W		2011-02-03	1996-07-31	Cytosolic seryl-tRNA synthetase; class II aminoacyl-tRNA synthetase that aminoacylates tRNA(Ser), displays tRNA-dependent amino acid recognition which enhances discrimination of the serine substrate; copurifies with Abp140p in an RNA-dependent manner and stimulates 3-methylcytidine (m3C) modification of residue 32 of the tRNA anticodon loop of tRNA-Ser; interacts with peroxin Pex21p
S000002430	CDS					YDR023W		4	489508	490896	W		2011-02-03	1996-07-31	
S000002431	ORF	Dubious	YDR024W	FYV1		chromosome 4		4	491017	491502	W		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; mutation decreases survival upon exposure to K1 killer toxin
S000002431	CDS					YDR024W		4	491017	491502	W		2011-02-03	1996-07-31	
S000002432	ORF	Verified	YDR025W	RPS11A	40S ribosomal protein uS17 RPS11A|rp41A|S11A|S17|S18A|uS17|YS12	chromosome 4	L000001757	4	491515	492324	W		2011-02-03	1996-07-31	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; N-terminally propionylated in vivo; RPS11A has a paralog, RPS11B, that arose from the whole genome duplication
S000002432	CDS					YDR025W		4	491515	491559	W		2011-02-03	1996-07-31	
S000002432	CDS					YDR025W		4	491899	492324	W		2011-02-03	1996-07-31	
S000002432	intron					YDR025W		4	491560	491898	W		2011-02-03	1996-07-31	
S000002433	ORF	Verified	YDR026C	NSI1	YTT1	chromosome 4		4	494268	492556	C		2011-02-03	1996-07-31	RNA polymerase I termination factor; binds to rDNA terminator element, required for efficient Pol I termination; required for rDNA silencing at NTS1; facilities association of Sir2p with NTS1, contributes to rDNA stability and cell longevity; interacts physically with Fob1p and RENT subunits, Sir2p and Net1p; may interact with ribosomes, based on co-purification experiments; Myb-like DNA-binding protein; NSI1 has a paralog, REB1, that arose from the whole genome duplication
S000002433	CDS					YDR026C		4	494268	492556	C		2011-02-03	1996-07-31	
S000002434	ORF	Verified	YDR027C	VPS54	CGP1|LUV1|TCS3	chromosome 4	L000004648	4	497318	494649	C		2011-02-03	1996-07-31	Component of the GARP (Golgi-associated retrograde protein) complex; GARP is required for the recycling of proteins from endosomes to the late Golgi, and for mitosis after DNA damage induced checkpoint arrest; potentially phosphorylated by Cdc28p; members of the GARP complex are Vps51p-Vps52p-Vps53p-Vps54p
S000002434	CDS					YDR027C		4	497318	494649	C		2011-02-03	1996-07-31	
S000003008	ORF	Verified	YGL040C	HEM2	OLE4|porphobilinogen synthase HEM2|SLU1	chromosome 7	L000000761	7	420555	419527	C		2011-02-03	1996-07-31	Aminolevulinate dehydratase; a homo-octameric enzyme, catalyzes the conversion of 5-aminolevulinate to porphobilinogen, the second step in heme biosynthesis; enzymatic activity is zinc-dependent; localizes to the cytoplasm and nucleus; human homolog ALAD can complement yeast hem2 mutant
S000003008	CDS					YGL040C		7	420555	419527	C		2011-02-03	1996-07-31	
S000002435	ORF	Verified	YDR028C	REG1	HEX2|protein phosphatase regulator REG1|PZF240|SPP43|SRN1	chromosome 4	L000001609	4	500879	497835	C	2.79	2011-02-03	1996-07-31	Regulatory subunit of type 1 protein phosphatase Glc7p; involved in negative regulation of glucose-repressible genes; involved in regulation of the nucleocytoplasmic shuttling of Hxk2p; REG1 has a paralog, REG2, that arose from the whole genome duplication
S000002435	CDS					YDR028C		4	500879	497835	C		2011-02-03	1996-07-31	
S000002436	ORF	Verified	YDR029W			chromosome 4		4	501100	501414	W		2011-02-03	1996-07-31	Protein of unknown function; conserved among S. cerevisiae strains; YDR029W is not an essential gene
S000002436	CDS					YDR029W		4	501100	501414	W		2011-02-03	1996-07-31	
S000002437	ORF	Verified	YDR030C	RAD28		chromosome 4	L000004123	4	503273	501753	C		2011-02-03	1996-07-31	Protein involved in DNA repair; related to the human CSA protein that is involved in transcription-coupled repair nucleotide excision repair
S000002437	CDS					YDR030C		4	503273	501753	C		2011-02-03	1996-07-31	
S000002438	ORF	Verified	YDR031W	MIX14	MIC14	chromosome 4		4	503498	503863	W		2011-02-03	2004-07-22	Mitochondrial intermembrane space protein of unknown function; required for normal oxygen consumption; contains twin cysteine-x9-cysteine motifs; protein abundance increases in response to DNA replication stress
S000002438	CDS					YDR031W		4	503498	503863	W		2011-02-03	2004-07-22	
S000002990	ORF	Verified	YGL022W	STT3	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3	chromosome 7	L000002716	7	452404	454560	W		2011-02-03	1996-07-31	Catalytic subunit of the oligosaccharyltransferase (OST) complex; the OST complex catalyzes asparagine-linked glycosylation of newly synthesized proteins in the ER lumen; involved in recognition of N-acetylglucosamine; forms a subcomplex with Ost3p and Ost4p
S000002990	CDS					YGL022W		7	452404	454560	W		2011-02-03	1996-07-31	
S000002991	ORF	Verified	YGL023C	PIB2		chromosome 7	S000007475	7	452104	450197	C		2011-02-03	1996-07-31	Phosphatidylinositol 3-phosphate binding protein; forms a distinct complex with TORC1, induced by glutamine in a dose-dependent manner, resulting in TORC1 activation, suggesting dual roles as both a glutamine sensor and a direct TORC1 activator; functions as a cysteine sensor involved in TORC1 activation; involved in leucine- and glutamine-responsive TORC1 activation, independent of the Gtr/Ego pathway; related to human PLEKHF1; contains a PI3P binding FYVE domain; similar to Fab1p and Vps27p
S000002991	CDS					YGL023C		7	452104	450197	C		2011-02-03	1996-07-31	
S000002993	ORF	Verified	YGL025C	PGD1	HRS1|MED3	chromosome 7	L000000811|L000001408	7	449957	448764	C		2011-02-03	2003-09-22	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor
S000002993	CDS					YGL025C		7	449957	448764	C		2011-02-03	2003-09-22	
S000002994	ORF	Verified	YGL026C	TRP5	tryptophan synthase TRP5	chromosome 7	L000002356	7	448535	446412	C	-22.0	2011-02-03	1996-07-31	Tryptophan synthase; catalyzes the last step of tryptophan biosynthesis; regulated by the general control system of amino acid biosynthesis
S000002994	CDS					YGL026C		7	448535	446412	C		2011-02-03	1996-07-31	
S000002995	ORF	Verified	YGL027C	CWH41	DER7|GLS1|mannosyl-oligosaccharide glucosidase	chromosome 7	L000000715|L000003121	7	446143	443642	C		2011-02-03	1996-07-31	Processing alpha glucosidase I; ER type II integral membrane N-glycoprotein involved in assembly of cell wall beta 1,6 glucan and asparagine-linked protein glycosylation; has a role in ER protein quality control and sensing of ER stress; ortholog of the human mannosyl-oligosaccharide glucosidase MOGS, defects of which are associated with congenital disorders of glycosylation
S000002995	CDS					YGL027C		7	446143	443642	C		2011-02-03	1996-07-31	
S000002996	ORF	Verified	YGL028C	SCW11	putative glucan endo-1,3-beta-D-glucosidase	chromosome 7		7	442909	441281	C		2011-02-03	1996-07-31	Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p
S000002996	CDS					YGL028C		7	442909	441281	C		2011-02-03	1996-07-31	
S000002997	ORF	Verified	YGL029W	CGR1		chromosome 7	S000007411	7	440063	440425	W		2011-02-03	1996-07-31	Protein involved in nucleolar integrity and processing of pre-rRNA; has a role in processing rRNA for the 60S ribosome subunit; transcript is induced in response to cytotoxic stress but not genotoxic stress; relocalizes from nucleus to nucleolus upon DNA replication stress
S000002997	CDS					YGL029W		7	440063	440425	W		2011-02-03	1996-07-31	
S000002998	ORF	Verified	YGL030W	RPL30	60S ribosomal protein eL30 RPL30|eL30|L30|L30e|L32|rp73|YL38	chromosome 7	L000001726	7	439091	439638	W		2011-02-03	1996-07-31	Ribosomal 60S subunit protein L30; involved in pre-rRNA processing in the nucleolus; autoregulates splicing of its transcript; homologous to mammalian ribosomal protein L30, no bacterial homolog
S000002998	CDS					YGL030W		7	439091	439093	W		2011-02-03	1996-07-31	
S000002998	CDS					YGL030W		7	439324	439638	W		2011-02-03	1996-07-31	
S000002998	intron					YGL030W		7	439094	439323	W		2011-02-03	1996-07-31	
S000002999	ORF	Verified	YGL031C	RPL24A	60S ribosomal protein eL24 RPL24A|eL24|L24A|L24e|L30A|rp29|RPL30A|YL21	chromosome 7	L000001724	7	437934	437467	C		2011-02-03	1996-07-31	Ribosomal 60S subunit protein L24A; forms two bridges within ribosome, stimulates translation initiation and elongation; homologous to mammalian ribosomal protein L24, no bacterial homolog; RPL24A has a paralog, RPL24B, that arose from the whole genome duplication
S000002999	CDS					YGL031C		7	437934	437467	C		2011-02-03	1996-07-31	
S000002999	five_prime_UTR_intron					YGL031C		7	438397	437942	C		2011-02-03	2011-02-03	
S000003003	ORF	Verified	YGL035C	MIG1	CAT4|SSN1|TDS22|transcription factor MIG1	chromosome 7	L000001110	7	433062	431548	C	-27.0	2011-02-03	1996-07-31	Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization, shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state
S000003003	CDS					YGL035C		7	433062	431548	C		2011-02-03	1996-07-31	
S000003004	ORF	Verified	YGL036W	VIR1		chromosome 7	L000003392	7	428601	431330	W		2011-02-03	1996-07-31	Protein required for mRNA m6A methylation and meiosis; subunit of the m6A methyltransferase (MIS) complex; required for the stability of MIS complex subunits and consistent with a scaffolding function; non-essential gene required for pre-meiotic S-phase; may be required to initiate the meiotic program, for progression through meiotic divisions and for spore formation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; homolog of VIRMA/virilizer/VIR
S000003004	CDS					YGL036W		7	428601	431330	W		2011-02-03	1996-07-31	
S000003005	ORF	Verified	YGL037C	PNC1	nicotinamidase	chromosome 7		7	427947	427297	C		2011-02-03	1996-07-31	Nicotinamidase that converts nicotinamide to nicotinic acid; part of the NAD(+) salvage pathway; required for life span extension by calorie restriction; lacks a peroxisomal targeting signal but is imported into peroxisomes via binding to Gpd1p; PNC1 expression responds to all known stimuli that extend replicative life span; protein increases in abundance and relative distribution to cytoplasmic foci decreases upon DNA replication stress
S000003005	CDS					YGL037C		7	427947	427297	C		2011-02-03	1996-07-31	
S000003006	ORF	Verified	YGL038C	OCH1	initiation-specific alpha-1,6-mannosyltransferase|LDB12|NGD29	chromosome 7	L000001295	7	426804	425362	C	-31.86	2011-02-03	1996-07-31	Mannosyltransferase of the cis-Golgi apparatus; initiates the polymannose outer chain elongation of N-linked oligosaccharides of glycoproteins
S000003006	CDS					YGL038C		7	426804	425362	C		2011-02-03	1996-07-31	
S000003007	ORF	Verified	YGL039W		carbonyl reductase (NADPH-dependent)	chromosome 7		7	423961	425007	W		2011-02-03	1996-07-31	Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols
S000003007	CDS					YGL039W		7	423961	425007	W		2011-02-03	1996-07-31	
S000003009	ORF	Dubious	YGL041C			chromosome 7		7	419225	419022	C		2011-02-03	2011-02-03	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000003009	CDS					YGL041C		7	419225	419022	C		2011-02-03	2011-02-03	
S000003010	ORF	Dubious	YGL042C			chromosome 7		7	418593	418288	C		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; deletion mutation blocks replication of Brome mosaic virus in S. cerevisiae, but this is likely due to effects on the overlapping gene DST1
S000003010	CDS					YGL042C		7	418593	418288	C		2011-02-03	1996-07-31	
S000002205	ORF	Verified	YDL047W	SIT4	PPH1|type 2A-related serine/threonine-protein phosphatase SIT4	chromosome 4	L000001901	4	369771	370706	W		2011-02-03	1996-07-31	Ceramide-activated, type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan, mitochondrial function, cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6
S000002205	CDS					YDL047W		4	369771	370706	W		2011-02-03	1996-07-31	
S000002206	ORF	Verified	YDL048C	STP4		chromosome 4	L000003372	4	368211	366739	C		2004-02-11	1999-02-09	Protein containing a Kruppel-type zinc-finger domain; similar to Stp1p, Stp2p; predicted transcription factor; relative distribution to the nucleus increases upon DNA replication stress; STP4 has a paralog, STP3, that arose from the whole genome duplication
S000002206	CDS					YDL048C		4	368211	366739	C		2004-02-11	1999-02-09	
S000002207	ORF	Verified	YDL049C	KNH1		chromosome 4	L000002837	4	365874	365068	C		2004-02-11	1996-07-31	Protein with similarity to Kre9p; Kre9p is involved in cell wall beta 1,6-glucan synthesis; overproduction suppresses growth defects of a kre9 null mutant; required for propionic acid resistance
S000002207	CDS					YDL049C		4	365874	365068	C		2004-02-11	1996-07-31	
S000002208	ORF	Dubious	YDL050C			chromosome 4		4	364817	364446	C		2004-02-11	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000002208	CDS					YDL050C		4	364817	364446	C		2004-02-11	1996-07-31	
S000002209	ORF	Verified	YDL051W	LHP1	LAH1|tRNA maturation protein LHP1|YLA1	chromosome 4	L000002518	4	363952	364779	W		2004-02-11	1996-07-31	RNA binding protein required for maturation of tRNA and U6 snRNA; acts as a molecular chaperone for RNAs transcribed by polymerase III; homologous to human La (SS-B) autoantigen
S000002209	CDS					YDL051W		4	363952	364779	W		2004-02-11	1996-07-31	
S000003011	ORF	Verified	YGL043W	DST1	P37|PPR2|SII|S-II|TFIIS|transcription elongation factor DST1	chromosome 7	L000000530|L000001476	7	417483	418412	W	24.0	2011-02-03	1996-07-31	General transcription elongation factor TFIIS; enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites; maintains RNAPII elongation activity on ribosomal protein genes during conditions of transcriptional stress
S000003011	CDS					YGL043W		7	417483	418412	W		2011-02-03	1996-07-31	
S000003012	ORF	Verified	YGL044C	RNA15		chromosome 7	L000001651	7	417036	416146	C		2011-02-03	1996-07-31	Component of the cleavage and polyadenylation factor I (CF I); CF 1, composed of the CF 1A complex (Rna14p, Rna15p, Clp1p, Pcf11p) and Hrp1, is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability
S000003012	CDS					YGL044C		7	417036	416146	C		2011-02-03	1996-07-31	
S000003013	ORF	Verified	YGL045W	RIM8	ART9|PAL3|YGL046W	chromosome 7	L000004171	7	414102	415730	W		2011-02-03	2003-01-09	Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family
S000003013	CDS					YGL045W		7	414102	415730	W		2011-02-03	2003-01-09	
S000003015	ORF	Verified	YGL047W	ALG13	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase catalytic subunit ALG13	chromosome 7		7	411552	412160	W		2011-02-03	1996-07-31	Catalytic component of UDP-GlcNAc transferase; required for the second step of dolichyl-linked oligosaccharide synthesis; anchored to the ER membrane via interaction with Alg14p; similar to bacterial and human glycosyltransferases; protein abundance increases in response to DNA replication stress; both human homologs ALG13 and ALG14 are required to complement yeast alg13 mutant
S000003015	CDS					YGL047W		7	411552	412160	W		2011-02-03	1996-07-31	
S000003016	ORF	Verified	YGL048C	RPT6	CIM3|CRL3|proteasome regulatory particle base subunit RPT6|SCB68|SUG1	chromosome 7	L000000406|L000002174|L000002265	7	411286	410069	C	-43.0	2011-02-03	1996-07-31	ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; bound by ubiquitin-protein ligases Ubr1p and Ufd4p; localized mainly to the nucleus throughout the cell cycle; protein abundance increases in response to DNA replication stress
S000003016	CDS					YGL048C		7	411286	410069	C		2011-02-03	1996-07-31	
S000003017	ORF	Verified	YGL049C	TIF4632	eIF4G2|translation initiation factor eIF4G	chromosome 7	L000002310	7	409604	406860	C		2011-02-03	1996-07-31	Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated, translation
S000003017	CDS					YGL049C		7	409604	406860	C		2011-02-03	1996-07-31	
S000003018	ORF	Verified	YGL050W	TYW3	tRNA methyltransferase TYW3	chromosome 7		7	405776	406597	W		2011-02-03	1996-07-31	tRNA methyltransferase required for synthesis of wybutosine; a modified guanosine found at the 3'-position adjacent to the anticodon of phenylalanine tRNA which supports reading frame maintenance by stabilizing codon-anticodon interactions
S000003018	CDS					YGL050W		7	405776	406597	W		2011-02-03	1996-07-31	
S000003028	ORF	Verified	YGL060W	YBP2	YBH1	chromosome 7		7	390065	391990	W		2011-02-03	1996-07-31	Central kinetochore associated protein; mediates mitotic progression; interacts with several central kinetochore proteins and centromeric histone Cse4p; role in resistance to oxidative stress; similar to Slk19p; YBP2 has a paralog, YBP1, that arose from the whole genome duplication
S000003028	CDS					YGL060W		7	390065	391990	W		2011-02-03	1996-07-31	
